dataset,method,regime,n,n_bert_errors,addition,n_added,auroc_base,auroc_full,delta_auroc,delta_auroc_ci_low,delta_auroc_ci_high,auprc_base,auprc_full,delta_auprc,delta_auprc_ci_low,delta_auprc_ci_high
setfit_ag_news,graphsvx,all,7600,471,window:gnn_confidence+explanation,22,0.8868036687564534,0.8847761259816443,-0.0019679257861182596,-0.006151665984685584,0.0017685905082785356,0.3342144929388435,0.34673051216455303,0.012942807103224853,-0.008153251439080508,0.03299997398512199
setfit_ag_news,graphsvx,all,7600,471,window:gnn_confidence+explanation+bert_explanation,41,0.8868036687564534,0.8839487884627814,-0.0027259410897198305,-0.00915029501036782,0.004174708153008398,0.3342144929388435,0.3582264691931387,0.02330318702413315,-0.0028294135581541156,0.04717446281888715
setfit_ag_news,graphsvx,all,7600,471,skipgrams:gnn_confidence,3,0.8868036687564534,0.886691093672893,-0.00013858501190707384,-0.001960729441589426,0.0013045363912758392,0.3342144929388435,0.3403747669651794,0.005567721405506649,-0.007987445229493935,0.019100836306977557
setfit_ag_news,graphsvx,all,7600,471,skipgrams:gnn_disagreement,1,0.8868036687564534,0.8873701179864308,0.0005901396908630634,-0.0002930686605281396,0.0014587022373782036,0.3342144929388435,0.3493288204299207,0.014430735600726717,0.0019640828857452374,0.028820788754477963
setfit_ag_news,graphsvx,all,7600,471,skipgrams:gnn_confidence+explanation,22,0.8868036687564534,0.8855013120357953,-0.001244394056036804,-0.005152183623605494,0.002887659713868711,0.3342144929388435,0.3499911097062429,0.015257595434316531,-0.007776138951369132,0.03949377427838057
setfit_ag_news,graphsvx,all,7600,471,skipgrams:gnn_confidence+explanation+bert_explanation,41,0.8868036687564534,0.8851752016746882,-0.0015264116372184998,-0.007821110803102212,0.0053288360705915,0.3342144929388435,0.3607800345561144,0.02536287050819415,-0.0017026771076510405,0.05178255508526767
setfit_ag_news,graphsvx,all,7600,471,committee:confidence+disagreement(4 topologies),16,0.8868036687564534,0.8856043569535517,-0.0012015560120052003,-0.0045157875649623844,0.0015396489975596998,0.3342144929388435,0.3456417149767151,0.010255446821719012,-0.009404487159474426,0.029370573584733814
setfit_ag_news,graphsvx,all,7600,471,committee:confidence+explanation(4 topologies),88,0.8868036687564534,0.8681677273443388,-0.018714765823740997,-0.027430130239533102,-0.01068773540911755,0.3342144929388435,0.3298011660214722,-0.00537932498810822,-0.03391587044624256,0.022151431813161215
setfit_ag_news,graphsvx,bert_confidence>0.9,6506,144,bert_explanation,19,0.8106061598379266,0.8002768172133151,-0.010043366769136728,-0.02925045030142585,0.010405264446673609,0.09288454724528535,0.08453702606583749,-0.008892824500478702,-0.034701899440901074,0.017991348034704164
setfit_ag_news,graphsvx,bert_confidence>0.9,6506,144,constituency:gnn_confidence,3,0.8106061598379266,0.8059135841279822,-0.004578503891604297,-0.014069595661280215,9.88620499743959e-05,0.09288454724528535,0.0999404824991334,0.0047952622500895235,-0.0029651362342647623,0.01659376767095649
setfit_ag_news,graphsvx,bert_confidence>0.9,6506,144,constituency:gnn_disagreement,1,0.8106061598379266,0.8103845750812115,-0.0002238451244267955,-0.0003642751350490525,-9.700235178136958e-05,0.09288454724528535,0.09229216362164754,-0.0006119270744441596,-0.002266923708361005,0.0005799020786757316
setfit_ag_news,graphsvx,bert_confidence>0.9,6506,144,constituency:gnn_confidence+explanation,22,0.8106061598379266,0.7830947203884173,-0.027375203564842708,-0.046484441587794606,-0.01043063829188116,0.09288454724528535,0.08661396376844609,-0.006136107007606444,-0.02389135381597188,0.010226937577026814
setfit_ag_news,graphsvx,bert_confidence>0.9,6506,144,constituency:gnn_confidence+explanation+bert_explanation,41,0.8106061598379266,0.779100737014915,-0.031229353131779748,-0.056942748935517165,-0.00446367461682035,0.09288454724528535,0.0819567002585539,-0.01143447725185927,-0.036547179438812576,0.014229537020521179
setfit_ag_news,graphsvx,bert_confidence>0.9,6506,144,syntactic:gnn_confidence,3,0.8106061598379266,0.8036857295050474,-0.0067533890674699535,-0.017283733042731276,5.166445565465674e-05,0.09288454724528535,0.09667659116856046,0.0025391784123909044,-0.00771310422671275,0.013927451828882801
setfit_ag_news,graphsvx,bert_confidence>0.9,6506,144,syntactic:gnn_disagreement,1,0.8106061598379266,0.8116442243878585,0.0009924522932408524,-0.0004928709507834694,0.0041746955336839,0.09288454724528535,0.0903167911159655,-0.0027811562196197663,-0.010949314525927732,0.0009116745969183252
setfit_ag_news,graphsvx,bert_confidence>0.9,6506,144,syntactic:gnn_confidence+explanation,22,0.8106061598379266,0.7845835953054595,-0.02571307434855998,-0.04062074045958003,-0.011362826204880695,0.09288454724528535,0.08158254937810418,-0.011408137873397003,-0.03202438608652061,0.008431189515637027
